File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
197bb065-d364-4141-b122-3a5946e57151	c8fb3217-2cc9-47c0-84b6-b666c07624e6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4510	TCGA-49-4510-01A	Primary Tumor
19e52402-edc9-4bf0-8095-290c53e4edbd	a24d07c0-9b91-4538-96d2-f97544f4dbb0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A7XG	TCGA-NJ-A7XG-01A	Primary Tumor
5713d9dd-30d5-4b21-9168-9d9b7894dbc3	3f52a1bb-997b-4ee0-b61b-8060e7d8666d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7953	TCGA-86-7953-01A	Primary Tumor
1e0a7077-aa89-450b-9d95-a411014f6602	0d7f880c-c4c5-4335-b49e-5f321f841840.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-5899	TCGA-55-5899-01A	Primary Tumor
ead24395-cf59-4570-adee-2e3b738e7952	3a360c80-e06f-4e38-a29d-3e4514047b76.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-8499	TCGA-91-8499-01A	Primary Tumor
7cf3d61e-79c3-4a7e-9ef9-9ba17941686f	c6bb0ad7-6fbe-4436-adf7-f2e87b5384fe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4SY	TCGA-MP-A4SY-01A	Primary Tumor
7aea0200-d164-4c04-9a3d-dfbca723e74a	245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4402	TCGA-05-4402-01A	Primary Tumor
a8cf44c7-8b32-4d5d-93b2-16756254dd6b	3107533c-054e-463c-b2bc-73ba71ed133a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6985	TCGA-55-6985-01A	Primary Tumor
01cb9942-ff60-4eb9-834d-020f18f07040	20c6123b-33b6-46a7-8625-482e4594c032.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4418	TCGA-05-4418-01A	Primary Tumor
3fb2de98-03a5-4574-9ad8-0f44e6243d9d	06b1bbf5-07e5-4a03-aea1-f7203bab2572.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A4DG	TCGA-55-A4DG-01A	Primary Tumor
288f4752-169a-40be-923b-e4ad1a620ba5	1d5c03c6-a0a3-4255-b54c-d9bfac305a7f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01B	Primary Tumor
09f200c1-64c9-41a1-8987-4a2c386e5ac4	61f2d13b-a11b-48e2-ab4b-84ca27d54eb2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L4-A4E6	TCGA-L4-A4E6-01A	Primary Tumor
ad36a4ef-8543-412d-862c-8d615dfea1f3	509159f2-6ed9-42fa-9e19-382813781aa0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7954	TCGA-86-7954-01A	Primary Tumor
5575e865-9013-4435-803d-b12ed1d378c4	e5ea329f-8042-479c-b8ff-fb752b6b44e0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-A59K	TCGA-69-A59K-01A	Primary Tumor
196e0eac-be26-4ba7-8bc3-de52a508b358	027ec9be-7e41-44df-8f61-1e5698303eac.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-11A	Solid Tissue Normal
13cc9127-bcd8-4a7c-a16a-1febc66f26fe	c962af41-67e1-4e18-9d59-cee591ef98f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-11A	Solid Tissue Normal
0b6c9346-d974-4b41-9892-84b2602f0f19	b4661ac5-95c7-450e-8797-b2dbe04ad1ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-01A	Primary Tumor
9b3dd42d-e37b-46c3-a79b-dfb2b88a328a	ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1676	TCGA-64-1676-01A	Primary Tumor
d3c1d968-62cd-4ec1-a412-933b491b7973	22c44a19-4cbb-4950-acf5-8d23a3fcb0a7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-6851	TCGA-86-6851-01A	Primary Tumor
19ce8713-7d86-45b4-bd05-455ee9960d78	98fcd5aa-3b1a-4980-a65f-c44a8c070101.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-AA5R	TCGA-99-AA5R-01A	Primary Tumor
d6dcf08d-2cc0-4fe3-bf40-f64dfaaabeea	eef74b1b-b56d-4c1e-8524-952542b64eb0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8281	TCGA-86-8281-01A	Primary Tumor
22a17410-2dab-450f-b91f-e50e624e78a0	c27a0a56-cde3-4e53-b02d-8a2ca66b5d1d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7938	TCGA-97-7938-01A	Primary Tumor
31d290d5-d671-45f4-a009-9e78aadaa4b2	d6782f96-ac2e-473a-8adb-7cdaf648d5db.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8097	TCGA-55-8097-01A	Primary Tumor
057704ab-3a90-4901-86c2-e22c246fcbbd	4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7907	TCGA-55-7907-01A	Primary Tumor
2a130096-6a98-4e5d-9662-b357e0856758	e9889edc-cfbf-4213-9629-fde30511bd63.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-7498	TCGA-73-7498-01A	Primary Tumor
7b2ac7bf-753c-41c2-b05a-1926d4c5edd7	60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6543	TCGA-55-6543-01A	Primary Tumor
927e1755-fd31-4e99-8bee-857cc62d065e	d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4505	TCGA-49-4505-01A	Primary Tumor
8f76149c-8948-462a-971b-22aeff72046d	701cb0e2-a169-47ce-b34a-4bb86501c82d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-J2-A4AG	TCGA-J2-A4AG-01A	Primary Tumor
1841bec2-fcc1-4922-8fe1-30fdc1076ef2	5061303f-9743-4495-a9ea-a5c579992525.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4398	TCGA-05-4398-01A	Primary Tumor
d5f46ff0-3f32-478f-a7fc-1f5465d723da	6a26717f-fa71-469a-a18b-da8dc84e6e0d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8071	TCGA-85-8071-01A	Primary Tumor
d7ce14a6-bffd-4085-b935-7b49dcea8b30	c7225107-cc58-4431-8c1c-d0116d19f7f4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-8022	TCGA-98-8022-01A	Primary Tumor
7d4a3992-15b3-43e8-85f7-5109301e4786	cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2722	TCGA-60-2722-01A	Primary Tumor
fba6729a-c318-4871-86c1-7c2c3d9512e7	1edd3b8b-2a9c-43f9-a20e-ca564a37d3aa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5CR	TCGA-NK-A5CR-01A	Primary Tumor
0afdb6ee-0484-4c04-834d-7611a172f615	9b080ec7-d075-42a6-b6b5-ba57e2791fc7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-A46J	TCGA-58-A46J-01A	Primary Tumor
3471e070-167d-4af2-b9c6-38fbd4e86add	4ed68c20-e7f2-4b40-97f1-4f8a3ddae0a9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4250	TCGA-05-4250-01A	Primary Tumor
45454606-b9ee-4732-9903-0ac241067040	bfd76989-9812-4065-9e07-22a1bc498018.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5429	TCGA-05-5429-01A	Primary Tumor
5c7bc1d5-1157-4c60-8438-d5d4d6070f9c	708e035d-e38b-4969-a96e-f7c324b3f8a3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4490	TCGA-49-4490-11A	Solid Tissue Normal
8be89d9f-5881-454e-b9bd-0fb904549e03	5abe9a73-0ec5-4d88-9aaf-1db6795f364d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8671	TCGA-86-8671-01A	Primary Tumor
53517c67-8fe1-4e28-a38b-474aabcdf982	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
467e074b-a0af-4c8c-960c-dfd1d0df670b	8f4891e2-55c1-48f4-bdce-c3848f74b8dc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-80-5608	TCGA-80-5608-01A	Primary Tumor
58c81381-25e6-4608-8510-7936556be52f	b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4507	TCGA-49-4507-01A	Primary Tumor
74882ce8-e266-4973-9971-7151a805fa24	fcecc36e-3b4e-4850-9003-fd573e08ec64.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A443	TCGA-L9-A443-01A	Primary Tumor
82e482f1-e785-4afd-ad75-69f6cc0f3eb1	a7db602f-114f-4e8b-ae0f-2295f6cbeb4d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-71-8520	TCGA-71-8520-01A	Primary Tumor
968785fe-5398-4deb-aa0b-8fb8ec6243a2	7f39b57f-556b-46b2-a67a-af86345f900a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2661	TCGA-44-2661-01A	Primary Tumor
6d638787-d07c-4473-91ee-428272d01a58	35a1df51-9daf-4d8b-ab87-222b8562244a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5935	TCGA-50-5935-11A	Solid Tissue Normal
5751ba07-e4c3-46e9-b283-33a212b6d213	994ba708-9a28-4e86-8dc0-f3626cb26b1e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MN-A4N4	TCGA-MN-A4N4-01A	Primary Tumor
cbf92c04-4185-4ea2-93aa-6ab621ffe3e3	b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7148	TCGA-78-7148-01A	Primary Tumor
3797cbef-dff4-439f-a440-4e4641049eb5	76b6b60a-1e99-455c-a531-726d43773d70.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8208	TCGA-55-8208-01A	Primary Tumor
8d0fbab6-aa55-4b42-bd3b-f99e3aa2d873	306df79f-3f2c-4631-b527-7d79336bc573.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-7658	TCGA-43-7658-11A	Solid Tissue Normal
31eec3ce-b98b-412f-a5bf-ea0e5917d675	39a4a8d9-029d-46bb-8d3e-6edd0d4d1191.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6975	TCGA-55-6975-11A	Solid Tissue Normal
c2a167fa-9f75-489b-8ffe-5e02b924c4de	8df93787-af1e-4b07-afa1-f910eda02a1c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-O1-A52J	TCGA-O1-A52J-01A	Primary Tumor
8337e6ef-cde4-467c-b2dc-38d8ab43bfe5	d23a059b-5f83-4044-9694-94e641d763ed.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2778	TCGA-66-2778-01A	Primary Tumor
0d7c27c3-692b-41fe-85fd-2979c3112e9a	dc674030-76f0-412d-8491-586a928803fb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-46-3767	TCGA-46-3767-01A	Primary Tumor
b756aa74-c3d7-4c12-b42d-b01f531a7247	eb514a1a-536a-4ce7-ad6b-ec2267452d7a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2770	TCGA-66-2770-01A	Primary Tumor
7ab45484-2ac8-4a96-80e8-5954952e283a	3cc4d1da-d66f-4d92-b51a-b34471219201.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-92-8063	TCGA-92-8063-01A	Primary Tumor
5969ceb2-b9b1-4dd4-91ec-d66f70c2a884	cea0635c-ac68-4712-937e-56ba8abca332.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4599	TCGA-22-4599-01A	Primary Tumor
a24c0e89-512b-48fb-8b31-d12671558440	c17b3f1c-06e7-4c0b-b4c6-3585caa69999.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-J1-A4AH	TCGA-J1-A4AH-01A	Primary Tumor
d8b0542e-0af9-4db2-a533-479b525f21a6	6b1c72e9-ed03-4c02-91f6-cda07c1f9e49.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-96-7544	TCGA-96-7544-01A	Primary Tumor
2d7814fd-f261-4948-93a5-7ac9acf5e1c5	73848cca-19bf-4de1-90ea-1725f617c550.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8309	TCGA-56-8309-01A	Primary Tumor
d6c3a34b-12eb-46ad-afd7-549ba25e237a	55b8f9f7-0fd2-4f59-9cbf-c071fe27c4ef.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MH	TCGA-63-A5MH-01A	Primary Tumor
a652b492-0441-4550-befd-27d071ea9c6d	ac4cd473-92f1-43ae-b9ef-2239755ef6a7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2715	TCGA-60-2715-01A	Primary Tumor
393fe6ae-5ebe-4cda-ae7a-e132ca605254	0b000450-72a5-4d9b-a22b-fba79f04eb1a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-A4JP	TCGA-93-A4JP-01A	Primary Tumor
c139064a-0697-4e61-9607-e739a2842915	9e64cef1-ee63-44eb-b58f-c19b98c99c9e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8073	TCGA-86-8073-01A	Primary Tumor
883af7b8-de28-44da-8cd8-b2f530ed30b1	50a313a9-99f6-4ca0-84b3-0f4b59ae0a1a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-A4P7	TCGA-86-A4P7-01A	Primary Tumor
0906c604-225b-4354-9e55-c7eeeac1ce83	022cbd07-3e20-4144-b2ab-8c76adffae73.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6745	TCGA-49-6745-01A	Primary Tumor
868c35d4-ebb6-4c54-a3d8-499e592d77f2	87d1452e-8ec6-4c75-a03b-361738c728c0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4396	TCGA-05-4396-01A	Primary Tumor
f9ee0309-5f5d-4788-b078-bd20014b417f	9d7486ce-efb9-413f-80b1-e47971625875.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4632	TCGA-38-4632-11A	Solid Tissue Normal
10afe43e-dd49-40ab-b68f-dab765f5c8d8	cdb40040-4357-4d85-ae62-91c38d4806d1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A5C7	TCGA-MP-A5C7-01A	Primary Tumor
6f5f2697-b659-4a24-8701-281ddd18ef15	ce0b61e5-ee68-4577-896c-aa3f2894fb36.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A48X	TCGA-55-A48X-01A	Primary Tumor
1a0f1152-c52a-43aa-8e83-d8c54bb5b7b8	252eeb0c-fad1-4c29-bdd8-57b511852de5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6835	TCGA-91-6835-11A	Solid Tissue Normal
69a78a7e-523e-4741-90b1-95e4b22d9303	69f590a7-8b7d-46e4-9a90-a1a3d59771f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3396	TCGA-44-3396-11A	Solid Tissue Normal
e33c9512-ed55-4aab-8a50-42b866bc28f9	32f7779d-9065-4241-ad44-efe90148ac23.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-01A	Primary Tumor
89dc0cb8-4fb0-4f7a-bd7b-8edaa2798c73	fde67178-6278-4872-a2c4-cfa32f71fdbe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6744	TCGA-49-6744-11A	Solid Tissue Normal
f0186c98-6330-4a9b-a127-5f160d280e63	f387829d-a128-4eda-9d8a-10d63bb1ee9c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6593	TCGA-50-6593-01A	Primary Tumor
336b5162-997d-467f-bc8f-57168d604b3d	ea09d211-edbc-46c8-91e2-e6ae8fd6467d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4244	TCGA-05-4244-01A	Primary Tumor
e6a1df35-805d-4575-8423-d66efd478728	bfcc0178-87a0-481d-b694-eb429fdfbaf4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4626	TCGA-38-4626-11A	Solid Tissue Normal
4b52500f-17f3-4874-8698-c228bce5a154	9bf66417-4431-4c23-9603-63273db48d39.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6673	TCGA-50-6673-01A	Primary Tumor
ec85bd8a-2ed4-422c-96cc-9555096a7274	ebe06b50-91d3-4a79-bc8f-6564742c1652.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARR	TCGA-49-AARR-01A	Primary Tumor
bb42139c-aef5-457c-b3b7-32a91d1af506	ac32a9f2-e148-4e70-899e-78b8ae563839.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-5775	TCGA-64-5775-01A	Primary Tumor
c18b949f-90fe-48b8-8210-b71402bd6b71	f229fcea-9313-4f4b-a8a9-c549c1486887.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-J2-A4AD	TCGA-J2-A4AD-01A	Primary Tumor
3041ee8c-dd0b-4b1a-afa0-d07de50632e4	1dd5ec67-7a28-4870-97a0-c408daf6c48f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A490	TCGA-55-A490-01A	Primary Tumor
6879f5f8-e4df-4620-8158-5254e0245d09	1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7039	TCGA-95-7039-01A	Primary Tumor
0ea2b1a6-690f-4037-a4fc-5bb5ed0e2f64	b9010a9a-7ee9-4f57-a1d3-5bba72acb67d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4625	TCGA-38-4625-11A	Solid Tissue Normal
dd1c768a-02f0-4c3a-9063-477e50d68f40	b2ca49c5-527d-43e0-8280-6fe8ff7b3738.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6828	TCGA-91-6828-11A	Solid Tissue Normal
ef317163-4504-48b0-b924-519af2a11e48	44624e0b-ad12-4670-b427-02db7dc87267.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7554	TCGA-97-7554-01A	Primary Tumor
ba73c71b-fa36-4f19-a523-7ce237c271ee	4938e83e-4ff0-4880-bc31-aa52e3a68ec2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6203	TCGA-75-6203-01A	Primary Tumor
ac398f50-5f8d-42d0-89ce-5c2c5c0f53fd	b01ddd22-5864-4e4a-a463-62831421fe99.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7948	TCGA-95-7948-01A	Primary Tumor
086d0c12-6be1-4c82-aac9-c1754d954645	12e07df9-d348-41de-9b87-9da18df6934b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4627	TCGA-38-4627-01A	Primary Tumor
c4f2dfe3-827c-42f8-81ea-ebc5d45e0c3d	53480dc0-569d-474d-92ae-25e0526c0864.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7913	TCGA-55-7913-01B	Primary Tumor
796375c4-1f10-4017-91ce-6a4b77ef46fa	fc435124-0749-4c74-ba94-d59a30953ed2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4501	TCGA-49-4501-01A	Primary Tumor
803fb407-858f-4e3a-85f2-4925fb55b079	a7d6c6ab-c4c7-4d51-8aa6-5adb24f71754.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47A	TCGA-44-A47A-01A	Primary Tumor
a0043db6-58b8-474c-b1cc-015a1eb7d7ed	e879390d-b662-4121-8137-e35bf208edac.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6836	TCGA-91-6836-01A	Primary Tumor
c9fd75a1-7c5e-459a-8740-446d84db9f14	778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5423	TCGA-05-5423-01A	Primary Tumor
ec80d021-1cae-4902-9c24-4096e2e3fc2b	3532ec0a-2563-420a-b71c-3dcc632ef477.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A479	TCGA-44-A479-01A	Primary Tumor
fd506db6-7426-4cec-9d57-e7934e540ee9	378bba31-bcf1-49a1-b1ff-e14278f7054c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7980	TCGA-69-7980-01A	Primary Tumor
3c477ec0-6f34-4a71-9485-94e3f01d2af8	df398753-08fc-4a1d-90b1-a44760be2560.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TE	TCGA-MP-A4TE-01A	Primary Tumor
519ebfc9-c708-4d41-bc91-6e755d6d24db	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TI	TCGA-MP-A4TI-01A	Primary Tumor
467fffac-1830-45c1-a0e7-9bfdd7bbf5b4	2ce7edaf-0a05-444a-ba19-a26ee1b74513.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2659	TCGA-44-2659-01A	Primary Tumor
479a6177-e427-4041-8778-47f2facc39ec	01fc4b6a-e68d-4a6f-b472-75d1620f4172.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-A4BC	TCGA-91-A4BC-01A	Primary Tumor
14e816f4-a8b3-4a1c-ab1b-693b338dc279	8f2c0849-7cd4-4da2-9feb-e3a942b892c4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-5375	TCGA-35-5375-01A	Primary Tumor
8fe8a4da-0183-42e0-9c86-fd941fe1b3b8	01667231-844e-4f98-905c-c0ecafee35b5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5122	TCGA-75-5122-01A	Primary Tumor
a7c11bcd-c6e3-4fdd-b1e2-8b568b13a17e	2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-7499	TCGA-73-7499-01A	Primary Tumor
873de4f7-ba2e-4013-8138-77990acafca5	92f18d53-5c6f-42cb-9cce-b3100d72deb2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7995	TCGA-55-7995-01A	Primary Tumor
44b009da-1dd6-4f2c-9013-6173252721f9	c1ed5a99-73d9-443d-a32e-222705cb6a3a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A55R	TCGA-NJ-A55R-01A	Primary Tumor
